lnY2008,lnK2008,lnW2008,lnY2009,lnK2009,lnW2009,lnY2010,lnK2010,lnW2010
17.912346,17.77892,16.736753,17.936407,17.73322,16.918215,18.178247,17.803802,17.103767
19.017326,19.089933,17.497175,18.991884,19.057999,17.58289,18.915781,18.99127,17.573202
18.822058,14.5173235,16.560925,18.53364,16.42283,16.674461,18.676083,16.558449,16.704634
17.382221,15.230652,15.912916,17.520823,15.945406,15.249566,17.539946,16.527813,14.864323
18.67451,17.944359,16.827236,18.310337,17.876211,16.712309,18.710875,17.755966,16.607492
18.462,18.255861,16.379305,18.180536,18.245289,16.869753,18.963596,18.655087,17.034733
19.19736,19.90276,17.58877,19.226778,19.670967,17.437355,19.614702,19.51043,17.8964
18.01709,20.028801,16.948137,18.903217,20.03989,17.166828,19.520279,19.97109,17.736275
18.395065,17.563627,16.52634,18.113165,17.531504,16.55149,18.060999,17.432121,16.461723
16.585173,16.334953,15.956265,15.850257,16.178673,15.892116,16.003965,16.009659,16.11867
20.268929,20.499758,17.987383,20.4776,20.80137,18.089533,20.761717,21.105219,18.239944
18.921875,15.127546,16.381258,18.691448,14.869382,16.377811,18.907112,14.838766,16.547781
16.281021,14.510997,14.586254,16.445364,14.842044,14.504193,16.947996,15.71459,14.709206
19.053059,17.901089,16.263844,18.887419,18.041988,16.843786,19.203836,18.25017,16.98359
20.902138,20.257168,18.501228,21.286917,20.289623,18.582993,21.388031,20.40758,18.637243
20.193449,19.496313,18.72643,20.96466,19.349224,18.83573,20.117735,19.167421,18.800835
18.37456,15.430149,16.877537,18.454376,17.681389,16.8077,18.115713,17.678555,16.694862
18.647417,19.334799,17.922625,18.84659,19.153948,17.133772,19.658585,19.201696,17.588991
18.405632,17.54486,16.439333,18.230457,17.429739,16.376837,18.47542,17.449385,16.846487
19.584211,19.877066,17.966076,19.647318,19.696325,17.990118,18.952312,19.461708,18.176369
22.776228,21.904245,19.962755,22.972288,21.726034,19.507544,22.882486,21.72263,19.66146
13.445918,18.640175,14.599097,16.75577,18.533005,14.709782,17.358353,18.456276,15.377014
17.388763,19.30079,15.601417,18.357187,18.380587,15.293473,15.931167,19.165672,15.9735565
19.639921,20.223314,17.940922,19.68831,20.07177,18.26806,19.028254,20.001743,18.100452
18.444609,19.743979,17.265062,19.290426,19.586916,17.455246,18.626543,19.413643,17.481867
23.344378,23.314785,20.843899,23.352827,23.560785,20.720528,23.324402,23.752207,20.916658
18.940756,17.227985,17.059826,19.339191,17.507708,16.613457,19.45284,18.091215,16.841187
17.803621,16.039656,15.490971,17.90353,16.13127,15.694111,17.868872,16.159983,16.035988
18.664999,18.533758,16.933432,18.774794,18.353344,16.976034,19.016365,18.273281,17.041317
20.275492,19.56891,18.260818,20.45332,19.444468,18.402067,20.724352,19.14425,18.542812
17.661663,16.190384,15.636745,17.59183,16.528273,16.45216,17.882425,16.625906,15.707494
18.559767,17.752651,16.371841,18.699837,17.69971,17.073736,19.319502,18.624191,16.60799
18.092176,15.801821,16.054886,17.864689,16.125885,16.607807,17.54508,16.418161,16.490257
18.307407,16.877546,16.660748,18.251957,17.004263,16.697474,18.63532,17.615711,16.86359
16.078947,14.621592,15.120405,15.7102995,14.533543,15.018511,15.837491,14.865123,14.942237
17.770802,18.086851,16.566368,17.718412,18.03648,16.268787,18.172487,18.110048,16.24013
19.530935,19.398838,17.455238,19.51654,19.396034,17.635653,20.196226,20.235096,17.94884
17.79691,20.17915,16.12399,18.562717,20.177776,16.234398,18.243351,20.08131,16.928505
18.134708,16.10743,16.437107,18.384039,18.57599,17.904781,19.597286,18.471193,18.067776
17.268713,14.878711,14.703406,17.66923,14.721104,14.830491,17.679249,14.558115,14.9622345
19.628023,19.288944,17.386961,19.699293,19.076378,17.31077,19.42551,18.907862,17.29841
19.671124,18.653088,18.22847,18.54018,18.341143,18.262411,20.034035,18.214262,17.571466
17.000822,20.74837,17.380693,18.115973,20.05089,17.378387,17.830679,19.95609,16.777224
18.250414,20.540016,15.669943,17.161457,20.296177,15.989349,17.522142,20.283508,16.152876
19.963495,17.515,17.25819,21.060469,17.48037,18.300457,21.04153,17.476624,18.503374
18.54636,19.387194,17.909231,19.059885,19.344177,17.79813,18.023855,19.305933,17.906172
20.186733,19.79677,19.049854,20.149994,19.832949,19.327612,20.67058,19.728458,19.27553
19.91095,20.06225,18.027344,19.79102,20.227947,18.176058,19.830284,20.23524,18.170572
18.324436,18.926785,16.495222,18.54538,18.812191,16.61274,18.911919,18.748896,16.563194
17.290388,15.825021,14.534495,14.865089,15.047459,13.527739,12.836879,15.197949,13.23506
19.665562,19.902119,18.438208,20.200516,19.912453,18.837563,20.40063,19.84542,18.700151
15.626048,13.915719,14.383129,16.081514,14.3597975,14.8643675,16.168793,14.316561,14.837079
16.281073,15.41071,14.863102,16.254065,15.204523,14.755846,16.107327,15.246522,14.201389
17.506435,17.316864,16.032251,18.128443,17.368425,16.111053,17.70066,17.255678,16.188383
18.315578,16.960066,16.48039,18.756943,17.183908,16.584808,17.723013,17.118776,16.650686
14.086223,14.153274,11.807935,14.035534,14.060794,11.76742,13.85152,13.129991,12.056752
18.080936,18.118462,16.54338,18.91589,18.093044,17.59956,18.19236,18.08841,16.295977
18.292908,17.64022,15.892941,18.147823,18.008516,16.520596,18.225718,17.94842,16.356249
17.943762,16.149914,15.437,16.796059,16.318077,15.258914,15.2783985,16.14398,15.150321
19.280115,18.912228,17.308195,19.115131,19.271423,17.384983,18.739809,19.169775,17.520231
19.415958,16.98934,17.457155,19.30348,16.922302,17.458218,19.1186,17.085083,17.433254
18.106976,18.048561,15.725807,17.674526,18.021214,15.784548,17.927765,18.017635,15.9394245
17.8532,17.237894,17.257473,17.681725,17.182827,17.28372,16.62764,17.177366,17.323755
18.293777,17.263279,16.03101,18.26342,17.10497,16.164227,18.147524,17.138004,16.190943
18.57813,18.5145,16.423695,18.575958,18.725937,16.385979,19.047699,18.79113,16.857313
18.81078,16.20101,16.5238,18.637486,16.28341,16.155962,18.090815,15.887219,15.998617
19.430815,19.505936,17.868713,19.46182,19.658306,17.879389,19.439268,19.977234,17.96538
18.884655,19.626892,17.412619,18.96319,19.599133,17.498985,19.066574,19.502346,17.567102
17.22158,15.438371,16.506083,17.200989,15.282856,16.766953,17.296711,15.121371,16.881863
17.19625,16.482546,15.80454,17.679714,16.38687,15.877472,17.41063,16.489304,16.043585
17.126858,13.310713,16.014898,17.398058,12.793636,16.159939,17.332722,14.028452,16.557516
18.778662,17.567083,15.4882965,18.651705,17.217651,15.613566,18.45897,17.433681,16.604296
19.151913,19.594437,17.533678,17.781534,19.665916,17.337046,17.83302,19.57053,17.565054
17.765978,13.580636,14.986211,17.64558,13.896743,15.244622,17.643482,14.106274,15.319563
17.268959,16.301418,15.6552725,17.326302,16.487507,16.05797,17.625511,16.879198,16.347652
22.298435,21.058147,18.323652,22.686142,19.596424,18.277937,20.708021,19.466183,18.270695
18.378408,17.156916,15.529557,18.072462,17.042103,15.682751,18.03079,16.975857,15.720298
18.514328,17.206076,16.12542,18.731495,17.136923,16.039404,18.621632,17.035933,15.966185
16.972017,16.563625,15.574491,17.310946,16.052452,15.222706,17.013033,15.907714,15.85096
21.23191,20.025276,16.84237,21.279167,19.829517,16.745588,21.35003,19.680334,16.880249
21.1154,21.220324,19.3165,21.369968,21.343048,19.53778,21.444225,23.378365,18.572424
17.157515,16.761902,15.395594,17.174797,16.734718,15.62109,17.221199,16.699554,15.783942
19.466848,18.607092,16.879017,19.839825,19.785328,16.987705,19.174156,19.714567,17.020763
18.659788,19.631239,17.207516,18.169008,19.481016,17.284878,18.275537,19.301456,17.247028
21.806599,21.88858,19.69227,21.945513,21.81306,19.811785,21.8857,21.686934,19.77713
17.587204,16.173937,15.611447,17.377453,16.004505,15.849842,15.972465,18.483002,16.008005
20.268559,18.870014,16.895182,20.123129,18.681658,16.895506,19.94173,18.797314,17.115421
20.069948,19.441858,17.38605,19.752758,19.389093,17.525583,20.211864,19.346146,17.658257
17.133327,17.04044,14.813793,16.6596,17.134594,14.688692,17.111322,17.09051,14.6716795
16.824574,16.999197,14.348415,16.910942,16.967806,15.026113,16.50545,16.754221,14.884838
21.981815,20.99636,19.803524,21.840578,20.850012,19.723526,22.0356,20.799133,19.875992
19.162973,19.350458,16.56278,19.523024,19.47438,16.7092,19.266922,19.58468,17.212336
19.758957,17.345882,17.602055,19.415096,17.220165,17.48589,19.400578,16.968832,17.866034
17.896181,16.578178,16.340658,17.663397,16.588463,16.248465,17.610336,16.4307,16.364689
17.78718,16.971266,16.732666,18.432562,16.755493,16.480341,18.263577,16.46751,16.417694
17.46302,16.930199,16.106201,17.609264,17.200521,16.314287,18.088324,17.27627,16.441528
18.499554,16.255402,16.367767,18.752865,17.83615,16.570019,18.69751,17.780931,16.70985
18.695026,18.289503,17.221327,18.876667,18.311289,17.496742,19.153603,18.392328,17.815054
20.217789,19.37615,18.583166,20.135986,19.434286,18.332174,20.285046,19.383778,18.412437
17.035917,18.114109,16.068186,17.28476,17.981985,16.523106,17.07305,17.858765,16.210882
18.491064,16.59097,15.435556,18.32344,16.460789,15.786279,16.906088,16.229502,15.155745
19.010551,18.783535,16.061926,19.457277,19.25188,16.526955,19.451923,19.47645,17.332485
19.301495,20.264973,18.20884,19.697054,20.323492,18.201126,19.622738,20.569466,18.086817
15.725401,14.903531,15.660254,16.110516,14.665014,15.882681,16.747353,14.481362,15.940898
21.331367,21.735527,18.893917,21.432524,21.630552,18.936073,21.5445,21.668549,18.825003
20.869434,21.481297,18.43966,20.074087,21.338514,18.3241,20.437508,21.356293,18.346561
15.309335,15.523208,15.009254,16.149979,15.645761,14.986805,16.763468,15.768045,15.306519
19.677868,18.281548,18.016571,15.782105,18.286026,17.502966,19.648521,18.020105,17.95769
20.927696,20.095531,18.186398,21.142372,20.261301,18.265434,21.260391,20.280493,18.311197
16.58618,18.019999,16.16307,18.110783,17.979116,16.124214,14.6198015,18.040836,16.60787
19.09304,18.60627,16.845213,18.254562,18.552073,16.794353,19.07253,19.12823,16.773802
17.8164,19.451002,16.720928,18.896425,19.356926,16.97763,18.738272,19.221766,17.116173
18.249252,21.225744,17.291485,19.253223,21.126072,17.307877,19.404556,21.083088,17.487944
17.72079,16.16434,15.373597,17.751406,16.41111,15.456327,17.497217,16.325705,15.37265
16.101591,14.156928,13.297244,15.904731,13.962117,12.664212,15.655831,13.763859,13.351185
18.27746,17.89962,17.025417,17.604275,17.975601,16.899023,16.848652,17.855997,16.842209
18.180052,16.4772,17.31407,18.750463,17.661167,17.66564,18.983812,18.301695,17.372932
18.050718,17.08891,16.677753,17.941528,16.968,15.958656,17.628061,16.619627,15.600521
18.73477,17.172003,16.604828,18.398167,17.150946,16.45672,18.350086,17.198072,16.482803
17.050406,16.212502,15.638931,13.863737,16.154934,15.815639,17.130354,16.196714,15.984029
16.586704,14.379243,15.060707,16.49201,14.546417,16.227972,16.162361,14.338587,15.806059
20.030497,20.445696,16.850529,19.577282,20.578497,16.739641,20.050507,20.485416,16.773365
20.498707,21.239565,17.347271,20.386847,21.146547,17.567688,20.358257,21.087278,17.481289
18.188976,19.4491,15.534606,13.284727,19.727386,15.473482,17.68249,19.935741,15.46025
16.810492,17.315893,15.259068,16.55876,17.207516,14.661346,16.043531,17.023483,14.087709
16.823874,17.565767,16.365938,15.302308,17.354,15.280998,12.067102,16.703905,11.978897
19.266397,20.230846,17.518305,20.460356,20.298288,18.120909,20.611183,20.374483,18.378475
18.382462,18.50187,16.523567,18.481617,18.4796,16.880793,18.519794,18.312117,16.971548
18.28717,18.120945,16.647991,18.240255,17.936659,16.665586,17.714363,17.79422,16.798738
18.549946,17.962399,16.851068,16.4293,17.771244,16.998346,17.810213,17.71626,17.110218
17.931606,18.09316,15.722217,17.637152,17.835732,15.943871,17.357792,17.579607,15.81896
20.209242,20.1915,17.001944,18.731613,20.104656,17.458252,19.181173,20.005201,17.18006
18.262663,18.13881,16.905764,18.43969,17.881775,16.795446,18.345867,17.638655,16.352934
22.340172,21.640224,19.404259,22.236156,21.841396,20.11508,21.878944,21.76822,19.53485
15.67359,17.011618,16.534407,15.680254,16.938997,16.294167,16.050016,16.941196,16.21708
16.73648,16.55633,15.581469,17.358273,15.562669,15.996451,17.475328,16.538342,16.010355
18.757414,17.630234,16.959019,18.960331,17.635996,18.228895,19.499678,17.665522,16.564674
20.662724,21.010395,17.955671,19.957092,21.216373,18.500511,21.604082,21.102188,18.869905
19.54128,19.232946,16.751663,19.666172,19.816986,16.803637,19.776821,19.68764,17.053026
19.953115,19.205688,17.39303,19.957376,19.36637,17.391603,19.48104,19.051514,17.30281
15.825968,15.785098,14.412016,14.3379545,15.844967,13.568207,15.309653,15.6909275,14.050083
17.041931,15.484307,13.974885,16.962505,15.665238,13.616296,16.822939,15.6908655,13.721954
20.93038,20.703531,18.450516,21.43257,21.138836,18.754211,22.220547,21.326984,19.413523
18.13778,19.24127,16.548279,19.370989,19.258057,16.61688,18.24026,19.610796,16.96293
14.860531,13.215305,13.571111,14.81696,13.764982,13.64585,15.119706,13.75527,13.429973
18.580736,19.29809,16.917257,19.491247,19.851717,17.281187,19.434134,19.934639,17.2254
15.268606,14.888565,13.574659,15.674578,14.858696,13.88312,16.155628,15.061555,14.753768
20.400158,18.708572,18.932188,21.440735,18.596552,19.094122,20.16745,18.39031,19.225925
20.724379,20.00854,18.387772,21.042257,20.23294,18.370298,21.361723,20.21742,18.362993
19.193085,18.568207,17.594818,18.943296,18.491323,17.64534,19.416529,18.628376,17.838446
18.89212,18.849436,15.770036,18.811268,18.875328,15.713639,18.346687,19.012737,15.710443
22.382889,19.86488,17.008184,22.030687,19.700333,17.040201,22.062607,19.525074,16.933828
19.20387,18.978834,17.669634,18.697697,19.277342,17.454172,18.902401,18.354612,17.484179
19.373919,17.586092,15.614403,10.145649,14.339143,14.872353,17.272356,14.668712,14.620011
17.437128,17.229328,17.068445,16.479649,17.210974,16.961235,17.662971,16.109972,16.122545
17.043356,18.465036,16.919668,16.780554,18.481104,17.20483,15.47276,18.51044,17.203194
19.030321,19.06333,16.525396,19.029976,19.956797,16.83157,19.573317,19.942102,17.043154
17.854229,16.731623,16.219786,18.32269,16.479265,16.377918,19.341648,18.377134,17.085411
19.10546,17.988846,17.258968,18.784288,17.870422,17.148605,19.529457,18.80348,17.707619
18.27727,17.475803,16.776117,18.041225,17.363424,16.902285,16.973724,17.785263,16.890675
17.513685,15.424995,15.96171,17.622232,15.286594,15.655996,16.214027,15.605592,14.410231
15.564445,15.176003,14.835123,16.074026,15.011442,14.24912,15.924342,14.828645,13.510431
18.141418,20.118147,17.255344,20.39159,20.532335,18.018402,20.611473,20.66407,18.097704
17.247982,16.478775,15.671113,16.69328,16.326212,15.6414385,17.615973,16.215446,14.684685
18.994446,18.198055,17.072668,19.086805,17.579636,17.166107,18.685524,18.3078,17.044254
18.556551,16.391268,16.638205,18.432678,16.67677,16.768927,17.773363,16.63317,16.188387
19.448395,18.694323,17.953344,19.417627,18.65306,18.011356,19.285921,18.520367,18.150702
19.053814,17.080128,17.121843,18.24395,16.911089,16.798632,18.14061,16.85835,16.532742
17.136868,18.179136,17.475515,17.94137,18.200907,17.489267,17.928726,18.176983,17.47561
20.014452,20.162292,16.589998,20.237488,20.107117,17.340742,20.305595,20.041128,17.940578
19.536512,18.69221,17.444473,19.282492,18.750471,17.989521,19.99558,14.749227,18.13522
18.922955,19.024994,16.973358,19.006176,19.786116,17.157385,18.977037,19.715803,17.522532
18.782215,17.98224,16.391722,18.996904,17.925058,16.360205,19.301655,17.854721,16.927637
18.609697,17.085554,15.213447,17.926853,16.646738,16.4377,18.22661,17.34388,16.985521
18.908058,18.324993,16.813143,19.090029,18.453148,16.860878,19.322884,18.750208,17.115969
19.229807,19.027493,17.13105,19.448105,18.901974,17.22665,18.935009,19.339285,17.261734
17.298399,17.304249,15.258399,17.10453,17.144968,15.518098,17.667725,16.993618,15.499889
15.893298,15.2902975,15.430148,16.570965,15.141163,15.693514,17.309196,14.976978,15.7978525
19.67585,17.08639,17.083847,19.512905,17.377613,17.164711,19.995466,17.888973,17.660246
19.485783,17.798811,17.454113,18.903223,17.644072,17.461021,18.918451,17.672726,17.612755
18.15495,17.071814,16.930643,18.273212,17.146036,16.83355,18.341095,17.815443,16.823002
18.785124,17.187618,16.800695,19.091707,17.901094,16.979347,19.349117,17.372839,17.147491
20.000946,20.323292,17.680023,19.86013,20.230068,17.338196,19.826054,20.072365,17.22957
15.945847,16.377205,14.125656,16.166811,16.350538,14.106604,16.248089,16.28334,14.197365
16.079664,13.71083,13.728076,15.686383,13.234194,13.883738,15.887468,14.754718,13.432967
19.15504,18.115818,16.172672,18.967772,17.4691,16.447863,19.163958,17.335245,16.701952
18.380058,17.619202,16.585108,18.249369,17.72976,16.706133,15.955548,17.551168,15.789654
18.035929,17.530064,16.50204,18.43271,17.364218,16.390768,18.873968,17.48147,16.629328
19.367226,19.139694,16.854895,19.67567,19.205923,17.345146,20.0074,18.952961,17.492105
16.401594,15.0032835,14.878341,16.375301,15.195955,15.194502,16.458431,15.5658045,15.294534
16.95936,15.831839,14.881645,15.62981,15.688504,14.440701,14.950025,14.292065,14.288885
18.279945,16.759985,17.066282,17.572794,16.706392,16.123627,17.265686,16.517689,15.678144
16.690214,14.8863735,15.80334,16.948309,14.704155,14.615067,16.40866,14.515896,15.506454
18.180506,19.831955,17.808743,19.103203,20.132675,17.928843,15.789129,21.180689,18.470922
15.824808,18.572714,16.965973,18.075937,18.52179,16.847733,16.09524,18.468683,16.97425
20.897,19.534267,17.406532,21.008865,19.294193,17.445726,21.206142,19.243097,17.562473
17.970644,14.975461,16.10344,18.854261,15.388078,16.193476,17.830822,15.541557,16.053368
20.056768,19.632454,18.542526,20.165321,19.593502,18.74078,19.79332,19.966537,18.703104
17.544304,15.860197,15.007125,17.767864,15.9564,15.134645,17.759367,16.425009,15.770029
15.470696,12.963913,11.9526205,15.374067,13.598616,12.89096,14.996221,13.411431,13.618836
17.362383,17.325012,15.738886,17.675861,17.304861,15.603084,16.928316,17.18224,15.801559
